time,price,return
2015/1/20,"3,396.22",1.012237866
2015/1/21,"3,548.89",1.044952918
2015/1/22,"3,567.61",1.005274889
2015/1/23,"3,571.73",1.001154835
2015/1/26,"3,607.99",1.010151943
2015/1/27,"3,574.93",0.990837003
2015/1/28,"3,525.32",0.986122805
2015/1/29,"3,481.80",0.987655021
2015/1/30,"3,434.39",0.98638348
2015/2/2,"3,353.96",0.976580994
2015/2/3,"3,437.45",1.024892962
2015/2/4,"3,401.77",0.989620213
2015/2/5,"3,366.95",0.989764152
2015/2/6,"3,312.42",0.983804333
2015/2/9,"3,345.92",1.010113452
2015/2/10,"3,406.94",1.018237137
2015/2/11,"3,434.12",1.007977833
2015/2/12,"3,442.87",1.00254796
2015/2/13,"3,469.83",1.007830676
2015/2/16,"3,499.48",1.008545087
2015/2/17,"3,522.32",1.006526684
2015/2/25,"3,478.73",0.987624634
2015/2/26,"3,566.30",1.02517298
2015/2/27,"3,572.84",1.001833833
2015/3/2,"3,601.27",1.007957255
2015/3/3,"3,507.90",0.974073035
2015/3/4,"3,530.82",1.006533824
2015/3/5,"3,496.34",0.990234563
2015/3/6,"3,478.52",0.994903242
2015/3/9,"3,537.75",1.017027356
2015/3/10,"3,520.61",0.995155113
2015/3/11,"3,524.65",1.001147528
2015/3/12,"3,592.84",1.019346602
2015/3/13,"3,617.66",1.006908184
2015/3/16,"3,705.67",1.02432788
2015/3/17,"3,757.12",1.013884129
2015/3/18,"3,846.06",1.023672387
2015/3/19,"3,839.74",0.99835676
2015/3/20,"3,892.57",1.013758744
2015/3/23,"3,972.06",1.020420956
2015/3/24,"3,973.05",1.000249241
2015/3/25,"3,940.41",0.991784649
2015/3/26,"3,950.00",1.002433757
2015/3/27,"3,971.70",1.005493671
2015/3/30,"4,088.18",1.029327492
2015/3/31,"4,051.20",0.99095441
2015/4/1,"4,123.90",1.0179453
2015/4/2,"4,124.78",1.00021339
2015/4/3,"4,170.54",1.011093925
2015/4/7,"4,260.04",1.021460051
2015/4/8,"4,295.80",1.008394287
2015/4/9,"4,262.14",0.99216444
2015/4/10,"4,344.42",1.019304856
2015/4/13,"4,421.07",1.017643322
2015/4/14,"4,438.18",1.003870104
2015/4/15,"4,380.51",0.987005935
2015/4/16,"4,513.55",1.030370893
2015/4/17,"4,596.14",1.018298235
2015/4/20,"4,521.92",0.983851667
2015/4/21,"4,619.16",1.02150414
2015/4/22,"4,739.81",1.026119468
2015/4/23,"4,740.89",1.000227857
2015/4/24,"4,702.64",0.991931895
2015/4/27,"4,807.59",1.022317252
2015/4/28,"4,741.86",0.986327869
2015/4/29,"4,774.33",1.006847524
2015/4/30,"4,749.89",0.994880957
2015/5/4,"4,787.74",1.007968606
2015/5/5,"4,596.84",0.960127325
2015/5/6,"4,553.33",0.990534802
2015/5/7,"4,470.09",0.981718874
2015/5/8,"4,558.40",1.019755754
2015/5/11,"4,690.53",1.028986048
2015/5/12,"4,747.42",1.012128693
2015/5/13,"4,718.44",0.993895632
2015/5/14,"4,700.78",0.996257238
2015/5/15,"4,617.47",0.982277409
2015/5/18,"4,575.14",0.990832642
2015/5/19,"4,731.22",1.034114803
2015/5/20,"4,754.92",1.005009279
2015/5/21,"4,840.98",1.018099148
2015/5/22,"4,951.34",1.022797037
2015/5/25,"5,099.50",1.029923213
2015/5/26,"5,198.92",1.019496029
2015/5/27,"5,181.43",0.99663584
2015/5/28,"4,834.01",0.932949012
2015/5/29,"4,840.83",1.001410837
2015/6/1,"5,076.18",1.048617696
2015/6/2,"5,161.87",1.016880804
2015/6/3,"5,143.59",0.996458648
2015/6/4,"5,181.42",1.007354785
2015/6/5,"5,230.55",1.009481957
2015/6/8,"5,353.75",1.023553928
2015/6/9,"5,317.46",0.993221574
2015/6/10,"5,309.11",0.998429701
2015/6/11,"5,306.59",0.999525344
2015/6/12,"5,335.12",1.005376334
2015/6/15,"5,221.17",0.97864153
2015/6/16,"5,064.82",0.970054605
